"","STATION","DATE","GEAR","HOUR","MINUTE","ESTUARY","ZONE","DEPTH","TRANS","W_DIR","W_FOR","SEA_ST","CLOUD","SAL_SUR","SAL_BOT","TMP_SUR","TMP_BOT","OXY_SUR","OXY_BOT","HABITAT","PH_SUR","PH_BOT","FNU_SURF","FNU_BOT","X","X.1"
"796",95,"1/12/2017",1,8,24,1,3,14,1.5,"9",1,0,1,0.8,0.8,12.8,12.3,9,9.2,322,NA,NA,NA,NA,NA,NA
"797",76,"2/6/2017",1,9,58,2,5,17,7,"9",3,1,1,22.8,27.9,15.5,16.7,9.2,8.3,402,NA,NA,NA,NA,NA,NA
"798",77,"2/6/2017",1,10,23,2,5,16,8.5,"9",2,2,1,25.1,28.3,16.2,17.1,9.5,8.8,701,NA,NA,NA,NA,NA,NA
"799",4236,"2/6/2017",1,10,54,2,5,16,9.5,"9",2,1,1,22.2,26.6,15.4,15.6,9.8,8.1,402,NA,NA,NA,NA,NA,NA
"800",5007,"2/6/2017",1,9,25,2,4,10,5,"9",2,1,1,20.5,23.9,14.7,15,9.9,8.8,412,NA,NA,NA,NA,NA,NA
"801",54,"3/16/2017",1,9,36,1,4,9,2,"9",3,4,1,25.7,25.7,15,14.6,7.5,7.4,402,NA,NA,NA,NA,NA,NA
"802",6117,"3/16/2017",1,9,3,1,4,11,3.5,"9",3,4,1,21.9,22.1,14.5,14.3,8.3,8,404,NA,NA,NA,NA,NA,NA
"803",7009,"3/16/2017",1,11,39,1,5,49,8.5,"9",3,4,1,26.5,32.5,15.3,17,7.8,5.7,412,NA,NA,NA,NA,NA,NA
"804",34,"3/21/2017",1,15,56,2,3,16,2.5,"22",4,1,1,10.9,12.2,21.8,21.2,9.1,6.5,112,NA,NA,NA,NA,NA,NA
"805",36,"3/21/2017",1,15,23,2,2,15,3,"22",4,1,1,6.8,11.2,22.2,19.6,8.9,5,222,NA,NA,NA,NA,NA,NA
"806",76,"3/21/2017",1,11,27,2,5,18,11,"27",3,4,1,23.3,30.9,20.2,19.5,7.6,5.5,402,NA,NA,NA,NA,NA,NA
"807",3110,"3/21/2017",1,14,11,2,4,11,3,"22",4,6,1,22.2,22.8,20.3,20.3,7.9,6.6,404,NA,NA,NA,NA,NA,NA
"808",3204,"3/21/2017",1,13,39,2,5,14,5.5,"22",4,7,1,22.2,29.1,20,18.6,8.1,6.1,402,NA,NA,NA,NA,NA,NA
"809",4122,"3/21/2017",1,12,58,2,4,11,3.5,"27",4,4,1,22.4,26,20.5,19.6,7.8,6,404,NA,NA,NA,NA,NA,NA
"810",4205,"3/21/2017",1,12,33,2,5,13,8.5,"27",4,4,1,22.2,24,20.3,19.8,7.6,7.5,402,NA,NA,NA,NA,NA,NA
"811",5010,"3/21/2017",1,10,37,2,4,15,10,"27",3,4,1,23.8,26.6,19.9,19.7,7.6,7.4,412,NA,NA,NA,NA,NA,NA
"812",5004,"5/2/2017",1,14,7,2,4,17,2.5,"14",3,3,1,15.6,18.6,25.6,25.2,9.3,6.7,412,NA,NA,NA,NA,NA,NA
"813",47,"5/2/2017",1,12,17,1,5,49,2.5,"14",3,1,1,17.6,26.9,25,24.6,7.6,4.6,412,NA,NA,NA,NA,NA,NA
"814",54,"5/2/2017",1,10,7,1,4,9,2,"9",2,1,1,20.3,22.4,25,24.6,7.7,6.3,402,NA,NA,NA,NA,NA,NA
"815",92,"5/2/2017",1,11,13,1,5,13,3,"9",2,2,1,18.4,20.7,24.4,24.6,7.3,5.8,402,NA,NA,NA,NA,NA,NA
"816",93,"5/2/2017",1,10,45,1,5,18,4,"9",2,1,1,22.8,26,24.6,24.4,6.9,4.9,402,NA,NA,NA,NA,NA,NA
"817",6116,"5/2/2017",1,13,37,1,4,11,2.5,"14",3,1,1,20,21.4,25.1,25,8.4,5.8,404,NA,NA,NA,NA,NA,NA
"818",6223,"5/2/2017",1,9,36,1,5,15,3,"9",2,1,1,20.6,23.4,24.4,24.4,7.5,5.3,402,NA,NA,NA,NA,NA,NA
"819",32,"5/16/2017",1,7,34,2,5,13,6.5,"14",1,0,1,17.8,27.5,26.4,24.1,7.5,3.8,402,NA,NA,NA,NA,NA,NA
"820",34,"5/16/2017",1,13,8,2,3,15,3,"14",2,0,1,6,7.5,26.7,26.6,7.3,5.8,112,NA,NA,NA,NA,NA,NA
"821",35,"5/16/2017",1,12,34,2,4,15,3,"18",3,1,1,14.5,16.3,27.8,26.4,7.1,5.3,112,NA,NA,NA,NA,NA,NA
"822",36,"5/16/2017",1,13,40,2,2,15,1.5,"14",3,0,1,2.1,4.4,28.9,25.4,7.5,3.5,222,NA,NA,NA,NA,NA,NA
"823",37,"5/16/2017",1,11,49,2,4,16,2,"14",2,1,1,15.7,26.7,27.1,24.7,7.1,2.1,112,NA,NA,NA,NA,NA,NA
"824",76,"5/16/2017",1,8,19,2,5,18,7,"18",1,0,1,17.4,28.9,25.7,24.1,7.1,4.3,402,NA,NA,NA,NA,NA,NA
"825",77,"5/16/2017",1,8,46,2,5,17,11,"18",1,1,1,23,27.8,26,24.4,7.2,4.5,701,NA,NA,NA,NA,NA,NA
"826",3125,"5/16/2017",1,10,26,2,4,11,3.5,"14",2,1,1,17.7,24.3,26.2,24.7,6.4,3.7,404,NA,NA,NA,NA,NA,NA
"827",3227,"5/16/2017",1,9,56,2,5,15,6,"18",2,1,1,16.9,21.9,25.6,25.2,7.1,5.3,402,NA,NA,NA,NA,NA,NA
"828",4104,"5/16/2017",1,11,5,2,4,11,4,"18",2,1,1,17.8,24.8,26.8,25.1,8.1,3.2,404,NA,NA,NA,NA,NA,NA
"829",4226,"5/16/2017",1,9,26,2,5,15,7.5,"18",1,1,1,18.9,25.3,25.8,24.5,7.4,4.3,402,NA,NA,NA,NA,NA,NA
"830",95,"8/10/2017",1,8,57,1,3,20,2.5,"4",1,0,1,2.9,21,28.6,28.7,5.3,3,322,NA,NA,NA,NA,NA,NA
"831",77,"8/17/2017",1,10,41,2,5,17,4,"22",2,2,1,18.3,29.9,30.6,28.3,9.1,2.4,701,NA,NA,NA,NA,NA,NA
"832",5011,"8/17/2017",1,12,0,2,4,18,3.5,"25",2,2,1,20.1,24,30.4,29.8,6.5,4.5,412,NA,NA,NA,NA,NA,NA
"833",47,"9/14/2017",1,9,18,1,5,47,4,"14",1,1,1,14.7,27.6,25.7,26.3,6.4,4.5,412,NA,NA,NA,NA,NA,NA
"834",92,"9/14/2017",1,10,59,1,5,12,3,"0",0,1,1,16,22.6,26.4,25.4,7.6,5,402,NA,NA,NA,NA,NA,NA
"835",93,"9/14/2017",1,10,30,1,5,18,3,"14",1,2,1,19.2,20.4,25,24.8,7.7,6.1,402,NA,NA,NA,NA,NA,NA
"836",7008,"9/14/2017",1,10,3,1,5,42,4.5,"14",1,1,1,20.5,28,24.8,26.4,7.6,4.9,412,NA,NA,NA,NA,NA,NA
"837",92,"10/10/2017",1,10,45,1,5,13,3.5,"9",3,2,1,20.6,27.3,27.2,26.7,5.3,4.2,402,NA,NA,NA,NA,NA,NA
"838",3219,"10/19/2017",1,14,5,2,5,16,3,"9",4,5,1,22.9,23,23.8,23.9,6.6,6,402,NA,NA,NA,NA,NA,NA
"839",4103,"10/19/2017",1,15,31,2,4,12,2.5,"16",4,5,1,21.1,21.2,23.6,23.6,7.1,6.8,404,NA,NA,NA,NA,NA,NA
"840",4217,"10/19/2017",1,13,15,2,5,17,4,"9",4,5,1,23.4,24.6,24.1,24.2,5.9,6.2,402,NA,NA,NA,NA,NA,NA
"841",37,"11/14/2017",1,13,10,2,4,14,6,"9",2,2,1,25.8,26,19,18.8,9.3,8.3,112,NA,NA,NA,NA,NA,NA
"842",5005,"11/14/2017",1,12,43,2,4,10,8,"9",3,4,1,25.2,26.7,18.8,18.7,9.2,8.2,412,NA,NA,NA,NA,NA,NA
"843",47,"11/14/2017",1,8,55,1,5,44,8,"2",2,2,1,22.2,28.5,19,19,8.1,7.2,412,NA,NA,NA,NA,NA,NA
"844",54,"11/14/2017",1,11,14,1,4,9,6,"7",3,3,1,26.7,26.7,18.6,18.6,8.8,8,402,NA,NA,NA,NA,NA,NA
"845",6114,"11/14/2017",1,12,13,1,4,7,7,"9",3,3,1,25.8,19.1,19,19.2,9.1,8.7,404,NA,NA,NA,NA,NA,NA
"846",6207,"11/14/2017",1,11,42,1,5,15,6,"9",3,3,1,27.2,27.9,19,19.1,8.5,7.6,402,NA,NA,NA,NA,NA,NA
"847",7006,"11/14/2017",1,9,41,1,5,19,7,"4",3,4,1,25.1,27.1,18.6,19.3,8.3,7.4,412,NA,NA,NA,NA,NA,NA
"848",3119,"11/15/2017",1,13,39,2,4,13,3,"9",4,4,1,25.3,25.3,18.8,18.8,8.1,7.3,404,NA,NA,NA,NA,NA,NA
"849",3219,"11/15/2017",1,13,8,2,5,14,2.5,"9",4,5,1,26.7,26.1,19,18.9,8.2,7.6,402,NA,NA,NA,NA,NA,NA
"850",4115,"11/15/2017",1,14,29,2,4,12,3,"9",4,4,1,25.1,25.1,18.6,18.5,8.6,8,404,NA,NA,NA,NA,NA,NA
"851",4224,"11/15/2017",1,12,27,2,5,12,5,"9",4,5,1,28.3,28.1,19.2,19.2,8.1,7.6,402,NA,NA,NA,NA,NA,NA
"852",47,"12/4/2017",1,9,23,1,5,45,6,"14",3,2,1,21.5,24.9,17.9,18.2,8.2,8,412,NA,NA,NA,NA,NA,NA
"853",34,"1/23/2018",1,9,51,2,3,19.2,0.5,"34",4,0,1,6.55,11.31,11.44,10.35,9.44,9.61,112,NA,NA,NA,NA,NA,NA
"854",36,"1/23/2018",1,10,18,2,2,13,0.5,"34",4,0,1,3.8,10.05,11.71,9.61,6.67,4.21,222,NA,NA,NA,NA,NA,NA
"855",77,"4/17/2018",1,7,42,2,5,11.1,1.5,"22",2,2,1,20.63,25.26,19.19,19.61,8.33,7.75,701,NA,NA,NA,NA,NA,NA
"856",76,"4/17/2018",1,8,5,2,5,22.3,1.5,"22",2,2,1,17.01,27.61,19.22,19.51,8.09,7.2,402,NA,NA,NA,NA,NA,NA
"857",32,"4/17/2018",1,8,41,2,5,14.1,1,"22",2,2,1,14.22,22.49,19.14,19.6,7.96,7.39,402,NA,NA,NA,NA,NA,NA
"858",37,"4/17/2018",1,9,0,2,4,7.4,0.5,"22",2,2,1,4.49,23.61,17.6,19.64,7.74,5.13,112,NA,NA,NA,NA,NA,NA
"859",34,"4/17/2018",1,9,29,2,3,16.5,0.5,"22",2,2,1,0.04,0.03,17.44,17.14,7.23,7.53,112,NA,NA,NA,NA,NA,NA
"860",36,"4/17/2018",1,9,58,2,2,10.4,0.5,"22",2,2,1,0.04,0.14,17.79,18.46,6.79,6.64,222,NA,NA,NA,NA,NA,NA
"861",77,"12/12/2018",1,8,35,2,5,7.1,4,"2",2,4,1,24.38,28.65,12,14.6,9.14,8.28,701,NA,NA,NA,NA,NA,NA
"862",76,"12/12/2018",1,8,52,2,5,29,5,"2",2,4,1,22.7,27.77,11.8,14.8,9.55,8.08,402,NA,NA,NA,NA,NA,NA
"863",32,"12/12/2018",1,9,25,2,5,10,2,"2",2,4,1,25.62,27.64,12.7,14,8.92,8.09,402,NA,NA,NA,NA,NA,NA
"864",37,"12/12/2018",1,9,40,2,4,4.4,1,"2",2,4,1,12.13,24.14,11.4,12.6,10.2,8.81,112,NA,NA,NA,NA,NA,NA
"865",34,"12/12/2018",1,10,53,2,3,8.5,0.5,"2",2,0,1,1.93,2.68,11.2,11.1,8.58,8.7,112,NA,NA,NA,NA,NA,NA
"866",36,"12/12/2018",1,11,15,2,2,7.2,1,"2",2,0,1,2.01,1.83,12.1,12.1,7.99,7.96,222,NA,NA,NA,NA,NA,NA
"867",52,"1/8/2019",1,9,41,3,3,9,2,"22",1,1,1,2.4,2.4,15.7,15.4,8.5,8.3,112,NA,NA,NA,NA,NA,NA
"868",57,"1/8/2019",1,10,2,3,5,16,2.8,"22",1,1,1,2.6,10.4,16.3,16.1,9.2,8.4,412,NA,NA,NA,NA,NA,NA
"869",1229,"1/8/2019",1,10,56,3,4,10,1.3,"22",1,1,1,1,1.1,16.3,16,8.6,8.5,402,NA,NA,NA,NA,NA,NA
"870",47,"3/22/2019",1,9,19,1,5,37,3.8,"36",3,1,1,8.9,28,15.9,17.3,8.1,4.8,412,NA,NA,NA,NA,NA,NA
"871",54,"3/22/2019",1,10,53,1,4,8,3.5,"36",3,2,1,9.5,16.5,16.6,16.2,8.9,8.3,402,NA,NA,NA,NA,NA,NA
"872",92,"3/22/2019",1,9,50,1,5,13,4,"36",3,3,1,11.7,17.5,16.2,16.4,8.7,7.2,402,NA,NA,NA,NA,NA,NA
"873",93,"3/22/2019",1,10,16,1,5,17,4.3,"36",4,4,1,13.7,14,16,15.6,9,9.3,402,NA,NA,NA,NA,NA,NA
"874",4249,"3/22/2019",1,12,36,2,5,18,4.5,"9",2,1,1,8.8,18.6,17.1,16.3,10.8,7,402,NA,NA,NA,NA,NA,NA
"875",49,"4/10/2019",1,11,45,3,2,16,1.8,"18",1,1,1,0.1,0.1,22.6,21.2,6.4,5.9,312,NA,NA,NA,NA,NA,NA
"876",50,"4/10/2019",1,12,37,3,2,19,1.8,"18",2,1,1,0.4,0.3,25.5,21.6,8.8,7.5,312,NA,NA,NA,NA,NA,NA
"877",51,"4/10/2019",1,13,8,3,3,8,1.3,"18",3,1,1,0.8,0.8,23.6,21.7,9.7,7.1,112,NA,NA,NA,NA,NA,NA
"878",47,"4/16/2019",1,9,40,1,5,45,2.5,"14",2,1,1,8.9,31.5,21.6,19.9,7.2,6,412,NA,NA,NA,NA,NA,NA
"879",54,"4/16/2019",1,11,11,1,4,8,2.8,"14",3,1,1,8.4,18.3,22.6,21.8,8,6.3,402,NA,NA,NA,NA,NA,NA
"880",92,"4/16/2019",1,10,9,1,5,12,3.3,"14",3,1,1,13.5,21.9,22.3,21.6,7.7,6,402,NA,NA,NA,NA,NA,NA
"881",93,"4/16/2019",1,10,38,1,5,18,4,"14",3,2,1,13.6,19.2,21.9,21.1,8.3,6.8,402,NA,NA,NA,NA,NA,NA
"882",95,"4/16/2019",1,9,9,1,3,22,2,"36",2,1,1,1.1,23.2,21.8,20.5,6.6,5.7,322,NA,NA,NA,NA,NA,NA
"883",4249,"4/16/2019",1,12,57,2,5,17,4.5,"14",4,4,1,8.8,10.6,22.5,22,10.2,9.6,402,NA,NA,NA,NA,NA,NA
"884",6225,"4/16/2019",1,11,38,1,5,15,3.8,"14",4,2,1,13.8,14.8,21.9,21.5,8.3,7.8,402,NA,NA,NA,NA,NA,NA
"885",50,"5/13/2019",1,10,28,3,2,18,1,"36",4,1,1,0.1,0,23.5,23,5.7,5.5,312,NA,NA,NA,NA,NA,NA
"886",51,"5/13/2019",1,10,59,3,3,8,1.3,"4",4,2,1,0.2,0.2,24.7,24.6,7.1,6.6,112,NA,NA,NA,NA,NA,NA
"887",52,"5/13/2019",1,11,32,3,3,11,1.3,"4",4,2,1,0.4,0.4,25,24.7,8.3,7.7,112,NA,NA,NA,NA,NA,NA
"888",57,"5/13/2019",1,13,7,3,5,16,1.5,"4",3,3,1,3.1,4,25.8,25.4,8.1,7.7,412,NA,NA,NA,NA,NA,NA
"889",60,"5/13/2019",1,11,59,3,4,11,1.3,"4",3,2,1,1.4,1.8,25.3,25,7.9,6,402,NA,NA,NA,NA,NA,NA
"890",1217,"5/13/2019",1,12,28,3,4,13,1.3,"4",3,3,1,2.2,2.2,25.4,25.1,7.8,7.5,402,NA,NA,NA,NA,NA,NA
"891",50,"5/13/2019",1,10,28,3,2,18,1,"36",4,1,1,0.1,0,23.5,23,5.7,5.5,312,NA,NA,NA,NA,NA,NA
"892",51,"5/13/2019",1,10,59,3,3,8,1.3,"4",4,2,1,0.2,0.2,24.7,24.6,7.1,6.6,112,NA,NA,NA,NA,NA,NA
"893",52,"5/13/2019",1,11,32,3,3,11,1.3,"4",4,2,1,0.4,0.4,25,24.7,8.3,7.7,112,NA,NA,NA,NA,NA,NA
"894",57,"5/13/2019",1,13,7,3,5,16,1.5,"4",3,3,1,3.1,4,25.8,25.4,8.1,7.7,412,NA,NA,NA,NA,NA,NA
"895",60,"5/13/2019",1,11,59,3,4,11,1.3,"4",3,2,1,1.4,1.8,25.3,25,7.9,6,402,NA,NA,NA,NA,NA,NA
"896",1217,"5/13/2019",1,12,28,3,4,13,1.3,"4",3,3,1,2.2,2.2,25.4,25.1,7.8,7.5,402,NA,NA,NA,NA,NA,NA
"897",93,"7/22/2019",1,10,38,1,5,18,5,"29",2,2,1,14.6,16.9,30,29.5,7.3,5.6,402,NA,NA,NA,NA,NA,NA
"898",93,"7/22/2019",1,10,38,1,5,18,5,"29",2,2,1,14.6,16.9,30,29.5,7.3,5.6,402,NA,NA,NA,NA,NA,NA
"899",4228,"9/17/2019",1,11,42,2,5,15,3.5,"14",2,1,1,23.3,23.4,31.1,29.5,6.5,5.8,402,NA,NA,NA,NA,NA,NA
"900",4228,"9/17/2019",1,11,42,2,5,15,3.5,"14",2,1,1,23.3,23.4,31.1,29.5,6.5,5.8,402,NA,NA,NA,NA,NA,NA
"901",50,"10/9/2019",1,10,5,3,2,21,2.8,"4",2,0,1,11.6,11.8,26.9,26.6,6.5,6,312,NA,NA,NA,NA,NA,NA
"902",60,"10/9/2019",1,11,22,3,4,11,3,"9",3,1,1,14.8,14.8,27.8,27.1,7.6,7.1,402,NA,NA,NA,NA,NA,NA
"903",50,"10/9/2019",1,10,5,3,2,21,2.8,"4",2,0,1,11.6,11.8,26.9,26.6,6.5,6,312,NA,NA,NA,NA,NA,NA
"904",60,"10/9/2019",1,11,22,3,4,11,3,"9",3,1,1,14.8,14.8,27.8,27.1,7.6,7.1,402,NA,NA,NA,NA,NA,NA
"905",47,"11/19/2019",1,13,9,1,5,45,6,"22",3,1,1,11.6,28.9,14.8,18,8.9,7.3,412,NA,NA,NA,NA,NA,NA
"906",93,"11/19/2019",1,10,49,1,5,16,5.5,"18",2,1,1,23.1,24,15.1,15.2,10,9.4,402,NA,NA,NA,NA,NA,NA
"907",47,"11/19/2019",1,13,9,1,5,45,6,"22",3,1,1,11.6,28.9,14.8,18,8.9,7.3,412,NA,NA,NA,NA,NA,NA
"908",93,"11/19/2019",1,10,49,1,5,16,5.5,"18",2,1,1,23.1,24,15.1,15.2,10,9.4,402,NA,NA,NA,NA,NA,NA
"909",51,"1/8/2020",1,13,23,3,3,10,3,"11",3,1,1,7.5,7.5,14,14,10.1,10.1,112,NA,NA,NA,NA,NA,NA
"910",60,"1/8/2020",1,9,53,3,4,8,3,"9",3,2,1,10.3,10.3,13.8,13.7,9.5,9.3,402,NA,NA,NA,NA,NA,NA
"911",51,"1/8/2020",1,13,23,3,3,10,3,"11",3,1,1,7.5,7.5,14,14,10.1,10.1,112,NA,NA,NA,NA,NA,NA
"912",60,"1/8/2020",1,9,53,3,4,8,3,"9",3,2,1,10.3,10.3,13.8,13.7,9.5,9.3,402,NA,NA,NA,NA,NA,NA
"913",49,"2/3/2020",1,12,9,3,2,30,4,"22",4,1,1,1.7,3.5,14.5,14,9.2,8.5,312,NA,NA,NA,NA,NA,NA
"914",50,"2/3/2020",1,12,38,3,2,17,2,"18",3,1,1,3.5,5.5,15.2,14.8,10.6,9.1,312,NA,NA,NA,NA,NA,NA
"915",51,"2/3/2020",1,13,5,3,3,7,2,"18",4,2,1,5,5.2,14.6,14.6,9.9,9.6,112,NA,NA,NA,NA,NA,NA
"916",52,"2/3/2020",1,11,29,3,3,10,1.5,"22",2,1,1,0.8,2.3,14.4,13.9,10.6,9.8,112,NA,NA,NA,NA,NA,NA
"917",57,"2/3/2020",1,10,56,3,5,15,1,"22",2,1,1,1.2,15.8,14.2,13.7,10.9,8.2,412,NA,NA,NA,NA,NA,NA
"918",49,"2/3/2020",1,12,9,3,2,30,4,"22",4,1,1,1.7,3.5,14.5,14,9.2,8.5,312,NA,NA,NA,NA,NA,NA
"919",50,"2/3/2020",1,12,38,3,2,17,2,"18",3,1,1,3.5,5.5,15.2,14.8,10.6,9.1,312,NA,NA,NA,NA,NA,NA
"920",51,"2/3/2020",1,13,5,3,3,7,2,"18",4,2,1,5,5.2,14.6,14.6,9.9,9.6,112,NA,NA,NA,NA,NA,NA
"921",52,"2/3/2020",1,11,29,3,3,10,1.5,"22",2,1,1,0.8,2.3,14.4,13.9,10.6,9.8,112,NA,NA,NA,NA,NA,NA
"922",57,"2/3/2020",1,10,56,3,5,15,1,"22",2,1,1,1.2,15.8,14.2,13.7,10.9,8.2,412,NA,NA,NA,NA,NA,NA
"923",52,"4/20/2021",1,10,52,3,3,11,1.5,"32",3,1,1,0.2,0.9,19.5,19.5,7,7.2,112,NA,NA,NA,NA,NA,NA
"924",52,"4/20/2021",1,10,52,3,3,11,1.5,"32",3,1,1,0.2,0.9,19.5,19.5,7,7.2,112,NA,NA,NA,NA,NA,NA
"925",52,"6/10/2021",1,11,1,3,3,11,1,"25",4,4,1,1,1,29,28.7,7,7.1,112,NA,NA,NA,NA,NA,NA
"926",93,"8/17/2021",1,10,45,1,5,18,5,"0",0,0,1,19.1,22.1,30.7,30.3,5.6,5.4,402,NA,NA,NA,NA,NA,NA
"927",4241,"8/17/2021",1,8,49,2,5,19,12,"36",1,2,1,21,27.6,29.8,30.3,5.4,4.5,402,NA,NA,NA,NA,NA,NA
"928",6227,"8/17/2021",1,9,59,1,5,13,6,"4",1,0,1,19.5,20.4,30.1,30.4,5.4,4.7,402,NA,NA,NA,NA,NA,NA
"929",47,"10/21/2021",1,11,47,1,5,37,8,"9",2,1,1,11.9,27.9,24.7,25.9,6.9,2.2,412,NA,NA,NA,NA,NA,NA
"930",93,"10/21/2021",1,10,55,1,5,18,12,"9",1,4,1,22.5,25.3,24.6,24.5,7.5,6,402,NA,NA,NA,NA,NA,NA
"931",6236,"10/21/2021",1,10,22,1,5,16,12,"9",1,1,1,22.7,23.3,24.5,24.1,7.5,6.7,402,NA,NA,NA,NA,NA,NA
"932",52,"11/9/2021",1,10,43,3,3,9,5.5,"9",2,1,1,11,13.2,18,17.6,8.1,7.9,112,NA,NA,NA,NA,NA,NA
"933",57,"11/9/2021",1,10,7,3,5,14,7,"9",2,1,1,16.7,20.2,17.8,17.9,7.8,7.7,412,NA,NA,NA,NA,NA,NA
"934",49,"10/24/2022",1,12,16,3,2,11,2.5,"14",2,1,1,6.7,11.35,22,20,8.8,7.01,312,7.8,7.56,42.6,6.05,NA,NA
"935",51,"10/24/2022",1,11,18,3,3,7,2.5,"14",1,1,1,12.4,13.1,20.8,20.4,8.4,7.77,112,8,7.83,4.18,6.81,NA,NA
"936",37,"4/21/2008",1,9,50,2,4,12,5,"32",2,1,2,15,23,21.3,20,7.5,4.1,412,NA,NA,NA,NA,NA,NA
"937",34,"4/21/2008",1,11,30,2,3,12,4,"4",1,0,2,2,8,23.6,21.1,8,7,112,NA,NA,NA,NA,NA,NA
"938",36,"4/21/2008",1,11,0,2,2,12,3,"32",2,0,2,0,2,22.7,21.6,8.2,6.9,222,NA,NA,NA,NA,NA,NA
"939",37,"5/19/2008",1,9,35,2,4,11,3,"22",5,4,2,15,20,23.8,23.8,7.2,3.4,412,NA,NA,NA,NA,NA,NA
"940",34,"6/16/2008",1,11,30,2,3,12,1.5,"0",0,0,2,5,6,30.9,29.3,6.9,5,112,NA,NA,NA,NA,NA,NA
"941",36,"6/16/2008",1,10,50,2,2,11,1.5,"0",0,0,2,2,4,30.3,29.4,5.2,5,222,NA,NA,NA,NA,NA,NA
"942",37,"8/21/2008",1,10,17,2,4,15,2.5,"14",1,1,2,14,23,30.3,29.8,6.9,4.7,412,NA,NA,NA,NA,NA,NA
"943",32,"10/16/2008",1,8,50,2,5,13,3.3,"9",2,1,2,28,29,24.5,24.6,6.6,6.3,402,NA,NA,NA,NA,NA,NA
"944",34,"10/16/2008",1,11,11,2,3,13,3,"9",2,1,2,12,14,25.4,25.1,6.5,5.8,112,NA,NA,NA,NA,NA,NA
"945",36,"10/16/2008",1,10,35,2,2,12,2,"9",2,0,2,11,12,25.5,25.1,6.5,6.1,222,NA,NA,NA,NA,NA,NA
"946",34,"2/17/2009",1,14,45,2,3,25,5,"14",4,1,2,10,13,15.1,15,9.2,7.9,112,NA,NA,NA,NA,NA,NA
"947",93,"2/24/2009",1,9,51,1,5,17,4,"14",4,6,2,30,30,14.7,14.6,7.9,7.9,402,NA,NA,NA,NA,NA,NA
"948",54,"2/24/2009",1,10,26,1,4,7,3,"14",4,3,2,23,23,13.7,13.7,8.3,8.3,402,NA,NA,NA,NA,NA,NA
"949",5003,"3/19/2009",1,11,21,2,4,15,4,"14",3,3,2,13,17,21.2,20.9,9,7.7,412,NA,NA,NA,NA,NA,NA
"950",37,"3/19/2009",1,10,56,2,4,14,4,"14",3,3,2,13,18,21.1,21.1,8.9,7,112,NA,NA,NA,NA,NA,NA
"951",34,"3/19/2009",1,12,59,2,3,13,3,"14",3,1,2,9,10,22,21.7,7.2,6.3,112,NA,NA,NA,NA,NA,NA
"952",32,"3/19/2009",1,10,22,2,5,14,5,"4",3,3,2,16,23,20.5,20.3,8.7,6.9,402,NA,NA,NA,NA,NA,NA
"953",76,"3/19/2009",1,9,36,2,5,21,11,"14",3,4,2,22,25,20.2,19.9,8,7.8,412,NA,NA,NA,NA,NA,NA
"954",7008,"3/30/2009",1,8,40,1,5,19,4,"9",5,6,2,13,28,17.9,19,8.2,7.1,402,NA,NA,NA,NA,NA,NA
"955",92,"3/30/2009",1,9,45,1,5,12,4,"9",5,5,2,12,13,18.1,17.9,7.6,7.9,402,NA,NA,NA,NA,NA,NA
"956",93,"3/30/2009",1,9,0,1,5,18,4,"9",5,6,2,14,20,17.9,18.1,8.3,8,402,NA,NA,NA,NA,NA,NA
"957",32,"4/15/2009",1,9,36,2,5,15,3,"4",4,4,2,16,24,19.4,19.6,8.3,6.2,402,NA,NA,NA,NA,NA,NA
"958",37,"4/15/2009",1,10,27,2,4,13,3,"4",4,2,2,19,20,19.7,19.2,7.9,7.2,112,NA,NA,NA,NA,NA,NA
"959",5005,"4/15/2009",1,10,6,2,4,14,2,"4",4,2,2,19,21,19,18.7,7,6.6,412,NA,NA,NA,NA,NA,NA
"960",93,"4/22/2009",1,12,9,1,5,18,3,"18",4,4,2,16,25,22.2,21.1,6.4,6.1,402,NA,NA,NA,NA,NA,NA
"961",7004,"4/22/2009",1,11,32,1,5,35,3,"18",4,4,2,6,26,22,20.9,7.6,5.8,412,NA,NA,NA,NA,NA,NA
"962",47,"5/5/2009",1,8,19,1,5,40,2.5,"20",3,2,2,6,27,25,23.6,7.2,3.6,412,NA,NA,NA,NA,NA,NA
"963",7005,"5/5/2009",1,9,13,1,5,22,2,"20",4,4,2,15,25,25.4,24.2,6.8,4,412,NA,NA,NA,NA,NA,NA
"964",34,"5/14/2009",1,12,28,2,3,15,2,"14",4,1,2,3,4,28.1,27.3,7.4,6.2,112,NA,NA,NA,NA,NA,NA
"965",37,"5/14/2009",1,10,43,2,4,12,1.5,"14",3,2,2,5,10,26.9,26.8,8,5.9,112,NA,NA,NA,NA,NA,NA
"966",36,"5/14/2009",1,11,54,2,2,12,2,"14",3,2,2,0,0,29.5,28,7.3,5.8,222,NA,NA,NA,NA,NA,NA
"967",5008,"5/14/2009",1,10,8,2,4,13,1.5,"14",3,2,2,12,15,27.4,27.1,7,6.2,412,NA,NA,NA,NA,NA,NA
"968",36,"6/15/2009",1,13,12,2,2,12,2,"27",3,1,2,5,10,31.6,30,9.2,3.3,222,NA,NA,NA,NA,NA,NA
"969",47,"8/6/2009",1,9,0,1,5,36,3.5,"36",2,1,2,24,34,28.8,26.2,4.6,3.9,412,NA,NA,NA,NA,NA,NA
