STA,DATE,GEAR,CODE,NAME,MIN.SL,MAX.SL,MEASURED,TOT.NUM,TOT.WEIGHT
54,3/8/2010,1,14050030301,Lolliguncula brevis,NA,NA,1,1,8.9
54,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,29,22.1
92,3/8/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,315,243.8
92,3/8/2010,1,36030170201,Brevoortia patronus,NA,NA,1,1,0.1
92,3/8/2010,1,36030170301,Dorosoma petenense,NA,NA,2,2,28.6
92,3/8/2010,1,36030110301,Etropus crossotus,NA,NA,2,2,19.9
92,3/8/2010,1,14050030301,Lolliguncula brevis,NA,NA,2,2,9.9
92,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,19,19,6.3
92,3/8/2010,1,36030700103,Peprilus burti,NA,NA,3,3,3.4
93,3/8/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,293,304.6
93,3/8/2010,1,36030050201,Ariopsis felis,NA,NA,6,6,2203.6
93,3/8/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,25.2
93,3/8/2010,1,36030170301,Dorosoma petenense,NA,NA,3,3,75.9
93,3/8/2010,1,36030620401,Leiostomus xanthurus,NA,NA,4,4,116.4
93,3/8/2010,1,22000000101,Limulus polyphemus,NA,NA,1,1,2000
93,3/8/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,20,155.6
93,3/8/2010,1,30020050102,Luidia clathrata,NA,NA,14,14,144.5
93,3/8/2010,1,36030700103,Peprilus burti,NA,NA,2,2,4.3
93,3/8/2010,1,36030700102,Peprilus paru,NA,NA,1,1,16.6
95,3/8/2010,1,36030620101,Bairdiella chrysoura,NA,NA,2,2,92.8
95,3/8/2010,1,36030530102,Cynoscion nebulosus,NA,NA,1,1,35
95,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,3,3,0.8
6123,3/8/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,306,284.9
6123,3/8/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,7.3
6123,3/8/2010,1,36030170301,Dorosoma petenense,NA,NA,6,6,76.4
6123,3/8/2010,1,36030620401,Leiostomus xanthurus,NA,NA,4,4,0.4
6123,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,3,3,2.6
6213,3/8/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,645,506.2
6213,3/8/2010,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,33.7
6213,3/8/2010,1,36030170301,Dorosoma petenense,NA,NA,9,9,114
6213,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,0.4
6213,3/8/2010,1,36030700103,Peprilus burti,NA,NA,2,2,1.5
7004,3/8/2010,1,29350020101,Acetes americanus carolinae,NA,NA,5,5,0.2
7004,3/8/2010,1,36030280102,Anchoa mitchilli,NA,NA,16,16,24.3
7004,3/8/2010,1,36030050201,Ariopsis felis,NA,NA,9,9,87.2
7004,3/8/2010,1,4020020101,Chrysaora quinquecirrha,NA,NA,5,5,NA
7004,3/8/2010,1,36030110301,Etropus crossotus,NA,NA,1,1,9.2
7004,3/8/2010,1,29350010103,Litopenaeus setiferus,NA,NA,16,16,166.1
7004,3/8/2010,1,14050030301,Lolliguncula brevis,NA,NA,10,10,56.7
7004,3/8/2010,1,36030620601,Micropogonias undulatus,NA,NA,4,4,1.9
7004,3/8/2010,1,36030700103,Peprilus burti,NA,NA,6,6,14.7
7004,3/8/2010,1,36030330101,Urophycis floridana,NA,NA,10,10,217.7
32,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,341,747.7
32,3/23/2010,1,36030530101,Cynoscion arenarius,NA,NA,2,2,8.1
32,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,18,18,62.6
32,3/23/2010,1,36030700103,Peprilus burti,NA,NA,1,1,6.2
34,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,10,10,8.3
34,3/23/2010,1,36030620401,Leiostomus xanthurus,NA,NA,11,11,83.9
34,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,149.8
36,3/23/2010,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,13.9
36,3/23/2010,1,36030620402,Leiostomus xanthurus YOY,NA,NA,20,20,10
36,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,6,6,251.2
36,3/23/2010,1,14040040101,Rangia cuneata,NA,NA,1,1,0.2
37,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,80,73.6
37,3/23/2010,1,36030170301,Dorosoma petenense,NA,NA,2,2,31.2
37,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,11,11,4.3
76,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,425,1085.3
76,3/23/2010,1,36030620401,Leiostomus xanthurus,NA,NA,3,3,160.8
76,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,25,244.5
76,3/23/2010,1,30020050102,Luidia clathrata,NA,NA,4,4,54.6
77,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,719,1615.2
77,3/23/2010,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
77,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,28,255.5
77,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,1,1,0.1
77,3/23/2010,1,36030700103,Peprilus burti,NA,NA,5,5,40.4
77,3/23/2010,1,36030620901,Pogonias cromis,NA,NA,1,1,9520
3143,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,131,203.1
3143,3/23/2010,1,36030050201,Ariopsis felis,NA,NA,3,3,24.3
3143,3/23/2010,1,36030170301,Dorosoma petenense,NA,NA,2,2,38.3
3143,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,15,15,139.2
3143,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,29,31.7
3143,3/23/2010,1,36030700103,Peprilus burti,NA,NA,1,1,4.5
3143,3/23/2010,1,36030590101,Pomatomus saltatrix,NA,NA,NA,1,11.3
3222,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,98,154.5
3222,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,13,13,91.2
3222,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,79
3222,3/23/2010,1,36030700103,Peprilus burti,NA,NA,2,2,15.4
4142,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,89,118.9
4142,3/23/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,9.5
4142,3/23/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,22.5
4142,3/23/2010,1,36030170301,Dorosoma petenense,NA,NA,1,1,48.1
4142,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,13,13,144.7
4142,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,6.5
4142,3/23/2010,1,4030050101,Paranthus rapiformes,NA,NA,1,1,2.6
4245,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,65,102.1
4245,3/23/2010,1,14030030101,Cantharus cancellarius,NA,NA,1,1,6.1
4245,3/23/2010,1,36030530103,Cynoscion nothus,NA,NA,1,1,5.4
4245,3/23/2010,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,86.2
4245,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,26,217.1
4245,3/23/2010,1,36030700103,Peprilus burti,NA,NA,1,1,7.5
5008,3/23/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,45,62.5
5008,3/23/2010,1,36030050201,Ariopsis felis,NA,NA,3,3,835.4
5008,3/23/2010,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
5008,3/23/2010,1,36030170301,Dorosoma petenense,NA,NA,3,3,88.4
5008,3/23/2010,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,11.5
5008,3/23/2010,1,14050030301,Lolliguncula brevis,NA,NA,9,9,72.2
5008,3/23/2010,1,36030620601,Micropogonias undulatus,NA,NA,11,11,9.9
5008,3/23/2010,1,14030150201,Neverita duplicata,NA,NA,2,2,6
5008,3/23/2010,1,29350340504,Pagurus longicarpus,NA,NA,1,1,0.9
5008,3/23/2010,1,4030050101,Paranthus rapiformes,NA,NA,1,1,0.4
5008,3/23/2010,1,36030700103,Peprilus burti,NA,NA,7,7,20.6
5008,3/23/2010,1,29350180102,Persephona crinita,NA,NA,1,1,5.1
5008,3/23/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,8.9
34,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,2,2,1.3
34,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,2,2,725.1
34,4/20/2010,1,36030620401,Leiostomus xanthurus,NA,NA,6,6,11.4
34,4/20/2010,1,29350010103,Litopenaeus setiferus,NA,NA,3,3,27.1
34,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,1,1,2.6
36,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,50,17.3
36,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,4,4,592
36,4/20/2010,1,36030170201,Brevoortia patronus,NA,NA,20,272,199.6
36,4/20/2010,1,29350230203,Callinectes sapidus,NA,NA,1,1,5.5
36,4/20/2010,1,29350010101,Farfantepenaeus aztecus,NA,NA,6,6,0.7
36,4/20/2010,1,36030620401,Leiostomus xanthurus,NA,NA,20,945,1341.8
36,4/20/2010,1,29350010103,Litopenaeus setiferus,NA,NA,19,19,131.5
36,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,5,5,380.2
36,4/20/2010,1,36030620602,Micropogonias undulatus YOY,NA,NA,20,189,278.9
37,4/20/2010,1,29350020101,Acetes americanus carolinae,NA,NA,20,26,3.4
37,4/20/2010,1,36030280101,Anchoa hepsetus,NA,NA,1,1,16
37,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,407,632.2
37,4/20/2010,1,36030170201,Brevoortia patronus,NA,NA,20,58,15.9
37,4/20/2010,1,29350230203,Callinectes sapidus,NA,NA,2,2,6.5
37,4/20/2010,1,36030170301,Dorosoma petenense,NA,NA,19,19,272.7
37,4/20/2010,1,36030620401,Leiostomus xanthurus,NA,NA,20,665,1638
37,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,52,276.8
37,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,789,1669.6
37,4/20/2010,1,36030700103,Peprilus burti,NA,NA,1,1,0.8
37,4/20/2010,1,36030200101,Symphurus plagiusa,NA,NA,1,1,9.6
37,4/20/2010,1,36030790101,Trichiurus lepturus,NA,NA,6,6,101.7
76,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,13,13,38
76,4/20/2010,1,30020050102,Luidia clathrata,NA,NA,3,3,33.2
77,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,5,5,30.8
77,4/20/2010,1,36030170501,Opisthonema oglinum,NA,NA,1,1,18.6
3131,4/20/2010,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0.1
3131,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,1386,2369.5
3131,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,10
3131,4/20/2010,1,36030620101,Bairdiella chrysoura,NA,NA,2,2,59.6
3131,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,62,596.4
3131,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,39,200.1
3131,4/20/2010,1,36030700103,Peprilus burti,NA,NA,3,3,48.4
3131,4/20/2010,1,36030130702,Selene setapinnis,NA,NA,1,1,17.9
3231,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,356,635.6
3231,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,9,9,389.2
3231,4/20/2010,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,18
3231,4/20/2010,1,36030530103,Cynoscion nothus,NA,NA,1,1,10.3
3231,4/20/2010,1,36030270101,Elops saurus,NA,NA,1,1,0
3231,4/20/2010,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,66.5
3231,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,129,642.1
3231,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,24,49.3
3231,4/20/2010,1,29350340505,Pagurus pollicaris,NA,NA,1,1,0.8
3231,4/20/2010,1,36030700103,Peprilus burti,NA,NA,6,6,95.6
3231,4/20/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,31.9
3231,4/20/2010,1,36030330101,Urophycis floridana,NA,NA,1,1,28.9
4134,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,676,1645.3
4134,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,3,3,367.3
4134,4/20/2010,1,36030620101,Bairdiella chrysoura,NA,NA,10,10,258.2
4134,4/20/2010,1,36030530103,Cynoscion nothus,NA,NA,3,3,60.6
4134,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,55,602.4
4134,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,19.9
4134,4/20/2010,1,36030700103,Peprilus burti,NA,NA,1,1,11.4
4134,4/20/2010,1,36030700102,Peprilus paru,NA,NA,2,2,56.7
4134,4/20/2010,1,36020090102,Sphyrna tiburo,NA,NA,1,1,629.3
4134,4/20/2010,1,36030790101,Trichiurus lepturus,NA,NA,3,3,26.5
4211,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,565,1104.2
4211,4/20/2010,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,26
4211,4/20/2010,1,36030170301,Dorosoma petenense,NA,NA,1,1,20.6
4211,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,38,300.6
4211,4/20/2010,1,30020050102,Luidia clathrata,NA,NA,1,1,2.5
4211,4/20/2010,1,36030700103,Peprilus burti,NA,NA,2,2,16.5
4211,4/20/2010,1,29260010201,Squilla empusa,NA,NA,1,1,9.9
5010,4/20/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,961,2992.9
5010,4/20/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,171.5
5010,4/20/2010,1,36030530103,Cynoscion nothus,NA,NA,2,2,35.8
5010,4/20/2010,1,36030170301,Dorosoma petenense,NA,NA,1,1,14.4
5010,4/20/2010,1,36030110301,Etropus crossotus,NA,NA,1,1,11.1
5010,4/20/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,171,682.5
5010,4/20/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,30,166.5
5010,4/20/2010,1,36030700103,Peprilus burti,NA,NA,20,34,313.3
32,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,263,577.9
32,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,387.4
32,4/22/2010,1,14030370106,Busycon sinistrum,NA,NA,1,1,90.5
32,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,61,460
32,4/22/2010,1,36030700103,Peprilus burti,NA,NA,2,2,9.1
47,4/22/2010,1,36030170201,Brevoortia patronus,NA,NA,17,17,4
47,4/22/2010,1,36030170301,Dorosoma petenense,NA,NA,20,90,1360.9
47,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,3,3,3.3
47,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,124,467
47,4/22/2010,1,36030700103,Peprilus burti,NA,NA,14,14,252.5
47,4/22/2010,1,29350010302,Rimapenaeus similis,NA,NA,3,3,8.3
47,4/22/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,16
47,4/22/2010,1,36030670301,Trinectes maculatus,NA,NA,4,4,32
54,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,361,449.7
54,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,417.9
54,4/22/2010,1,36030170201,Brevoortia patronus,NA,NA,20,740,192.2
54,4/22/2010,1,36030170301,Dorosoma petenense,NA,NA,1,1,17.1
54,4/22/2010,1,29350010103,Litopenaeus setiferus,NA,NA,2,2,41.9
54,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,21,280.7
54,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,3
54,4/22/2010,1,36030700103,Peprilus burti,NA,NA,1,1,33.8
54,4/22/2010,1,36030700102,Peprilus paru,NA,NA,1,1,39.6
92,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,45,146.2
92,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,88.9
92,4/22/2010,1,36031060101,Lepisosteus osseus,NA,NA,1,1,7257.5
92,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,5,5,74.8
92,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,12,12,59.5
92,4/22/2010,1,36030700103,Peprilus burti,NA,NA,2,2,33.1
92,4/22/2010,1,36030700102,Peprilus paru,NA,NA,1,1,31.2
93,4/22/2010,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0.2
93,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,2,2,530.6
93,4/22/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,126
93,4/22/2010,1,36030530103,Cynoscion nothus,NA,NA,1,1,23.9
93,4/22/2010,1,36030620301,Larimus fasciatus,NA,NA,4,4,40.2
93,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,28,376.1
93,4/22/2010,1,36030700103,Peprilus burti,NA,NA,1,1,28.1
93,4/22/2010,1,36030330101,Urophycis floridana,NA,NA,2,2,81.8
95,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,543,583.9
95,4/22/2010,1,36030170201,Brevoortia patronus,NA,NA,3,3,0.5
95,4/22/2010,1,36030620401,Leiostomus xanthurus,NA,NA,20,63,181.5
95,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,2,2,44.5
95,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,13,13,182.3
6126,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,989,1914
6126,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,413.8
6126,4/22/2010,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,99
6126,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,50,570.2
6126,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,48,305.2
6205,4/22/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,1068,2055.2
6205,4/22/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,761.7
6205,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,25,191
6205,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,52.4
6205,4/22/2010,1,36030700103,Peprilus burti,NA,NA,1,1,26.4
6205,4/22/2010,1,36030170803,Sardinella janeiro,NA,NA,1,1,0.8
7005,4/22/2010,1,29350020101,Acetes americanus carolinae,NA,NA,20,220,12.1
7005,4/22/2010,1,36030040101,Antennarius radiosus,NA,NA,1,1,2.5
7005,4/22/2010,1,36030170201,Brevoortia patronus,NA,NA,1,1,0.3
7005,4/22/2010,1,29350230203,Callinectes sapidus,NA,NA,1,1,28.8
7005,4/22/2010,1,29350230201,Callinectes similis,NA,NA,20,57,193.3
7005,4/22/2010,1,36030530101,Cynoscion arenarius,NA,NA,20,29,2.5
7005,4/22/2010,1,36030110301,Etropus crossotus,NA,NA,5,5,71.1
7005,4/22/2010,1,36030620301,Larimus fasciatus,NA,NA,2,2,21.5
7005,4/22/2010,1,14050030301,Lolliguncula brevis,NA,NA,1,1,0.5
7005,4/22/2010,1,36030620501,Menticirrhus americanus,NA,NA,1,1,61.5
7005,4/22/2010,1,36030620601,Micropogonias undulatus,NA,NA,7,7,26.8
7005,4/22/2010,1,4030050101,Paranthus rapiformes,NA,NA,1,1,0.5
7005,4/22/2010,1,36030800107,Prionotus tribulus,NA,NA,3,3,0.2
7005,4/22/2010,1,29350010302,Rimapenaeus similis,NA,NA,14,14,34.1
7005,4/22/2010,1,36030200102,Symphurus civitatium,NA,NA,12,12,89.7
7005,4/22/2010,1,36030200101,Symphurus plagiusa,NA,NA,1,1,6.6
7005,4/22/2010,1,36030790101,Trichiurus lepturus,NA,NA,2,2,15.9
7005,4/22/2010,1,36030670301,Trinectes maculatus,NA,NA,1,1,3.8
7005,4/22/2010,1,36030330101,Urophycis floridana,NA,NA,9,9,139.8
47,5/13/2010,1,29350020101,Acetes americanus carolinae,NA,NA,20,1240,68.4
47,5/13/2010,1,29350230203,Callinectes sapidus,NA,NA,2,2,21.3
47,5/13/2010,1,29350230201,Callinectes similis,NA,NA,11,11,35.4
47,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,0
47,5/13/2010,1,36030170301,Dorosoma petenense,NA,NA,20,36,520.8
47,5/13/2010,1,29350010101,Farfantepenaeus aztecus,NA,NA,20,22,28.2
47,5/13/2010,1,36030620401,Leiostomus xanthurus,NA,NA,20,1788,8671.8
47,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,7,7,35.1
47,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,20,992,3053.9
47,5/13/2010,1,36030700103,Peprilus burti,NA,NA,13,13,253.9
47,5/13/2010,1,29350010302,Rimapenaeus similis,NA,NA,1,1,1.1
47,5/13/2010,1,29260010201,Squilla empusa,NA,NA,1,1,5.3
47,5/13/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,9.7
47,5/13/2010,1,36030670301,Trinectes maculatus,NA,NA,1,1,5.9
54,5/13/2010,1,29350020101,Acetes americanus carolinae,NA,NA,1,1,0
54,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,650,1263.3
54,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,196.1
54,5/13/2010,1,29350230201,Callinectes similis,NA,NA,2,2,0.9
54,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,1,1,0.9
54,5/13/2010,1,29350010101,Farfantepenaeus aztecus,NA,NA,2,2,1.8
54,5/13/2010,1,36030620401,Leiostomus xanthurus,NA,NA,3,3,34.1
54,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,17,17,205.6
54,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,16,16,122.5
54,5/13/2010,1,36030130702,Selene setapinnis,NA,NA,1,1,34
54,5/13/2010,1,36030790101,Trichiurus lepturus,NA,NA,3,3,72.2
92,5/13/2010,1,29350020101,Acetes americanus carolinae,NA,NA,7,7,0.4
92,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,13,13,37.3
92,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,2,2,109.3
92,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,4,4,0.6
92,5/13/2010,1,36030620301,Larimus fasciatus,NA,NA,5,5,120.6
92,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,15,15,281.6
92,5/13/2010,1,36030700103,Peprilus burti,NA,NA,1,1,43.7
92,5/13/2010,1,36030770206,Sphoeroides parvus,NA,NA,1,1,18.7
92,5/13/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,1.2
93,5/13/2010,1,29350020101,Acetes americanus carolinae,NA,NA,9,9,0.4
93,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,164,345.7
93,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,2,2,336.8
93,5/13/2010,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,49.9
93,5/13/2010,1,14030030101,Cantharus cancellarius,NA,NA,1,1,0.4
93,5/13/2010,1,36030530103,Cynoscion nothus,NA,NA,4,4,139.8
93,5/13/2010,1,29350140201,Hepatus epheliticus,NA,NA,1,1,10.8
93,5/13/2010,1,29350010103,Litopenaeus setiferus,NA,NA,12,12,473.9
93,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,16,16,66.4
93,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,13,13,219.6
93,5/13/2010,1,29350180102,Persephona crinita,NA,NA,1,1,3.1
93,5/13/2010,1,36030800107,Prionotus tribulus,NA,NA,1,1,16.6
93,5/13/2010,1,29350010302,Rimapenaeus similis,NA,NA,2,2,2.1
93,5/13/2010,1,36030620801,Stellifer lanceolatus,NA,NA,1,1,32.5
93,5/13/2010,1,36030750101,Syngnathus louisianae,NA,NA,1,1,7
93,5/13/2010,1,36030790101,Trichiurus lepturus,NA,NA,1,1,89.6
95,5/13/2010,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0
95,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,948,1431.2
95,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,6,6,91.9
95,5/13/2010,1,29350010101,Farfantepenaeus aztecus,NA,NA,13,13,23.6
95,5/13/2010,1,36030620401,Leiostomus xanthurus,NA,NA,20,251,889.3
95,5/13/2010,1,29350010103,Litopenaeus setiferus,NA,NA,20,20,341.9
95,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,3,3,0.7
95,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,19,19,1015.8
95,5/13/2010,1,36030620602,Micropogonias undulatus YOY,NA,NA,10,10,43.6
6119,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,33,80.6
6119,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,4,4,1026.3
6119,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,3,3,63.2
6119,5/13/2010,1,36020020101,Dasyatis sabina,NA,NA,1,1,243.8
6119,5/13/2010,1,29350010101,Farfantepenaeus aztecus,NA,NA,3,3,7
6119,5/13/2010,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,41
6119,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,23,215.1
6119,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,1,1,71.2
6119,5/13/2010,1,36030620602,Micropogonias undulatus YOY,NA,NA,20,46,622.5
6119,5/13/2010,1,36030700103,Peprilus burti,NA,NA,3,3,79.3
6119,5/13/2010,1,36030800107,Prionotus tribulus,NA,NA,1,1,13.8
6236,5/13/2010,1,36030280101,Anchoa hepsetus,NA,NA,1,1,17
6236,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,20,114,269.4
6236,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,9,9,256.5
6236,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,7,7,240.8
6236,5/13/2010,1,36030530103,Cynoscion nothus,NA,NA,2,2,62.2
6236,5/13/2010,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,116.3
6236,5/13/2010,1,14050030301,Lolliguncula brevis,NA,NA,20,23,167.4
6236,5/13/2010,1,30020050102,Luidia clathrata,NA,NA,1,1,10.6
6236,5/13/2010,1,36030620601,Micropogonias undulatus,NA,NA,2,2,115.8
6236,5/13/2010,1,36030620602,Micropogonias undulatus YOY,NA,NA,20,27,317
6236,5/13/2010,1,36020010101,Rhizoprionodon terraenovae,NA,NA,1,1,1426.7
6236,5/13/2010,1,29260010201,Squilla empusa,NA,NA,1,1,7.7
7001,5/13/2010,1,36030280102,Anchoa mitchilli,NA,NA,7,7,16.5
7001,5/13/2010,1,36030040101,Antennarius radiosus,NA,NA,1,1,8
7001,5/13/2010,1,36030050201,Ariopsis felis,NA,NA,1,1,253.1
7001,5/13/2010,1,36030120101,Brotula barbata,NA,NA,1,1,11.9
7001,5/13/2010,1,29350230201,Callinectes similis,NA,NA,1,1,0.3
7001,5/13/2010,1,36030530101,Cynoscion arenarius,NA,NA,6,6,6.7
7001,5/13/2010,1,36030530103,Cynoscion nothus,NA,NA,3,3,55.8
7001,5/13/2010,1,36030170301,Dorosoma petenense,NA,NA,14,14,219.6
7001,5/13/2010,1,36030110301,Etropus crossotus,NA,NA,1,1,10
